"label","url"
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287439200-2010-10-19-00.00.00_1287442800-2010-10-19-01.00.00_dvb1-2.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287450000-2010-10-19-03.00.00_1287453600-2010-10-19-04.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287446400-2010-10-19-02.00.00_1287450000-2010-10-19-03.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287453600-2010-10-19-04.00.00_1287457200-2010-10-19-05.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287460800-2010-10-19-06.00.00_1287464400-2010-10-19-07.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:5f0599f9-015f-4e5b-ae46-447bbb14a17e,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287442800-2010-10-19-01.00.00_1287446400-2010-10-19-02.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:e90b950f-c970-4e92-bc43-210bd44fb3f6,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080511045601_20080512045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:4929670b-411a-4f85-a132-2852428026d8,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287936000-2010-10-24-18.00.00_1287939600-2010-10-24-19.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:3e6d36e3-321b-4563-b9b4-f296ee21937a,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510065601_20080511021601_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:3e6d36e3-321b-4563-b9b4-f296ee21937a,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510072202_20080511021602_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:a9a2fc2b-41e9-4b66-b6af-af7da2f7203f,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510065601_20080511021601_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:a9a2fc2b-41e9-4b66-b6af-af7da2f7203f,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510072202_20080511021602_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:be1a1213-939a-4ff8-9e95-7f027b0ea231,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101021045601_20101022045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:6219aeed-0080-47ad-a09b-6aa528363a36,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:034874be-22a4-4e72-88bb-a12edaff0ae2,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:e1e0a9a4-da28-4cb1-8215-321f8c4f06a7,http://bitfinder.statsbiblioteket.dk/bart/tv2d_511.250_K10-TV2-Danmark_mpeg2_20080506045601_20080507045502_encoder1-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:73cf84cb-591d-4ef0-8632-af544ef97593,http://bitfinder.statsbiblioteket.dk/bart/mux1.1288011600-2010-10-25-15.00.00_1288015200-2010-10-25-16.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:4a4c5ad7-6cb3-4943-b01a-9d9cf7e3fd17,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080507055601_20080508021001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:53f402b9-c442-4e9c-a14e-bce96d2f50ee,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080509055601_20080510025001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:66ab1492-8b28-4f1d-8585-264320cc8c3f,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:fac2663c-66b6-456c-bc6f-bc05ebf953f6,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080510045601_20080511045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:f313a6a5-e296-4e2b-ae18-20fd5e006cd3,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287547200-2010-10-20-06.00.00_1287550800-2010-10-20-07.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:f313a6a5-e296-4e2b-ae18-20fd5e006cd3,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287550800-2010-10-20-07.00.00_1287554400-2010-10-20-08.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:68d5325f-2ea2-4b94-8a42-9f90d4cebbfe,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080504045601_20080505045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:43e74989-291f-44d5-ae30-1dbf5eb98cb1,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080512055601_20080513022002_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:6fbfe1a4-de21-4e30-a86b-37b76e3960bd,http://bitfinder.statsbiblioteket.dk/bart/kanal4_639.250_K42-Kanal4_mpeg1_20080507195601_20080507230601_encoder7-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:c5b6d049-5677-4e7c-ba65-604c8d41cd96,http://bitfinder.statsbiblioteket.dk/bart/tv3_663.250_K45-TV3_mpeg1_20080505195601_20080505230601_encoder6-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:04b1be63-eba7-4f50-8021-b36da79e2b5b,http://bitfinder.statsbiblioteket.dk/bart/tv3_161.250_S09-TV3_mpeg1_20101022175601_20101023010601_encoder6-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:26bb80ba-8286-4759-9978-d43ccdcc3a43,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080506045601_20080507045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:c2afe631-ac9a-43f4-a344-527714210dae,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287640800-2010-10-21-08.00.00_1287644400-2010-10-21-09.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:24517b6a-491a-4ee9-92de-f09cb0e27bb6,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101019045601_20101020045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:d0097fbd-386c-49cd-b964-88b09b5d684a,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287478800-2010-10-19-11.00.00_1287482400-2010-10-19-12.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c6f8ea64-eb43-4636-8f1e-9b748a9af78f,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080507045601_20080508045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:dbcc7040-d101-45f9-92e8-ff9adfcd9454,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101022045601_20101023045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:b04f77b1-e548-4f92-9548-22b908bfc212,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080508055601_20080509015601_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:f9d0e75e-3be1-4b5b-bc58-d6802e0c00fa,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511065602_20080512030002_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:f9d0e75e-3be1-4b5b-bc58-d6802e0c00fa,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511080601_20080511183537_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:5faaacff-deea-41b0-a864-146b47ae34e0,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101019045601_20101020045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:5faaacff-deea-41b0-a864-146b47ae34e0,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:9425d61c-7b2e-452c-a505-9bec23c99162,http://bitfinder.statsbiblioteket.dk/bart/mux2.1288026000-2010-10-25-19.00.00_1288029600-2010-10-25-20.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:9425d61c-7b2e-452c-a505-9bec23c99162,http://bitfinder.statsbiblioteket.dk/bart/mux2.1288022400-2010-10-25-18.00.00_1288026000-2010-10-25-19.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:b0cbb43e-0343-4007-b5c9-9c90373d1101,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101022045601_20101023045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:7759e774-f696-4fc9-85e7-e7477ec92454,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287507600-2010-10-19-19.00.00_1287511200-2010-10-19-20.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:b6f20d04-fa96-4521-a377-0e291434d602,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511065602_20080512030002_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:b6f20d04-fa96-4521-a377-0e291434d602,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511080601_20080511183537_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:184e5a90-bca9-47e2-9582-b0b5b49863bf,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287968400-2010-10-25-03.00.00_1287972000-2010-10-25-04.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:184e5a90-bca9-47e2-9582-b0b5b49863bf,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287972000-2010-10-25-04.00.00_1287975600-2010-10-25-05.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:184e5a90-bca9-47e2-9582-b0b5b49863bf,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287964800-2010-10-25-02.00.00_1287968400-2010-10-25-03.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:16138602-42e2-4419-98c8-ce7cc7c6e98f,http://bitfinder.statsbiblioteket.dk/bart/kanal4_639.250_K42-Kanal4_mpeg1_20080505195601_20080505230602_encoder7-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:66977d0a-f876-4d91-9cbd-4c4207d11f7f,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287774000-2010-10-22-21.00.00_1287777600-2010-10-22-22.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:908f37a2-54e2-46cf-ab6a-f95cb767ad03,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287907200-2010-10-24-10.00.00_1287910800-2010-10-24-11.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:63eca675-d6f0-49d5-a150-3f97a848f2ec,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287536400-2010-10-20-03.00.00_1287540000-2010-10-20-04.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c7a6f3c7-bbaf-4c83-99b2-7221e432ca60,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287550800-2010-10-20-07.00.00_1287554400-2010-10-20-08.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c7a6f3c7-bbaf-4c83-99b2-7221e432ca60,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287554400-2010-10-20-08.00.00_1287558000-2010-10-20-09.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:533de04f-c6fc-4283-b16e-5fd1cc2018d3,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287831600-2010-10-23-13.00.00_1287835200-2010-10-23-14.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:533de04f-c6fc-4283-b16e-5fd1cc2018d3,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287828000-2010-10-23-12.00.00_1287831600-2010-10-23-13.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:0f22dc3d-18a3-4de6-bbce-a54b20740dd0,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080508045601_20080509045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:61bce41e-4e59-40a5-91b5-ea02ef5aa732,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101025045601_20101026045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:2c7861a1-ad07-4dc0-8da4-b276643bb620,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287428400-2010-10-18-21.00.00_1287432000-2010-10-18-22.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:2c7861a1-ad07-4dc0-8da4-b276643bb620,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287424800-2010-10-18-20.00.00_1287428400-2010-10-18-21.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:37029cb8-b9b3-4007-8f4e-ec0556ad8f11,http://bitfinder.statsbiblioteket.dk/bart/tv2d_511.250_K10-TV2-Danmark_mpeg2_20080506045601_20080507045502_encoder1-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:e50e5c70-1ef5-4038-8068-68194aa44094,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101021045601_20101022045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:14607293-9f87-4da5-b107-8dbda6624f48,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101018045601_20101019045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:b0b2e0e1-423d-429f-8160-e0a42d569444,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510065601_20080511021601_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:b0b2e0e1-423d-429f-8160-e0a42d569444,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080510072202_20080511021602_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:53253c49-1024-4fc5-8a55-1fcd2ed0cad0,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287518400-2010-10-19-22.00.00_1287522000-2010-10-19-23.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:819093cb-6083-40ad-ba3c-ae9283ea8580,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080509055601_20080510025001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:c661ab0c-c956-4f80-abd6-212bf74ad743,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101019045601_20101020045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:06d63042-e7f7-4b22-8ac5-bdb1e06de250,http://bitfinder.statsbiblioteket.dk/bart/tv3_161.250_S09-TV3_mpeg1_20101018175601_20101019010601_encoder6-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:b32b5547-d0df-4db7-806f-8d65febcdf98,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101025045601_20101026045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:d47ca03a-a829-43ae-b7e0-7b80cd453bde,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080511045601_20080512045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:f4a6977e-4cbf-44cb-8e46-be8aafc22522,http://bitfinder.statsbiblioteket.dk/bart/tv3_663.250_K45-TV3_mpeg1_20080508195601_20080508230601_encoder6-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:e1f78058-3c16-411a-be27-17690eeae025,http://bitfinder.statsbiblioteket.dk/bart/tv3_663.250_K45-TV3_mpeg1_20080512195602_20080512230601_encoder6-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:c914b1d1-5fff-4d41-b6f2-b4e162a4ce94,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287774000-2010-10-22-21.00.00_1287777600-2010-10-22-22.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:a163087e-015b-4b97-af32-8faca2b544ea,http://bitfinder.statsbiblioteket.dk/bart/mux2.1288000800-2010-10-25-12.00.00_1288004400-2010-10-25-13.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:fb98bf1f-bee5-476e-bf95-a5cd4d22c12c,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:71f9d7f3-0ded-4a97-806f-b6f2decf639e,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080509055601_20080510025001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:91f2c267-abe0-46c9-ac36-b6bbdeb0927c,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287608400-2010-10-20-23.00.00_1287612000-2010-10-21-00.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:91f2c267-abe0-46c9-ac36-b6bbdeb0927c,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287604800-2010-10-20-22.00.00_1287608400-2010-10-20-23.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:cbea020c-4ddd-4875-83c5-96523d93593f,http://bitfinder.statsbiblioteket.dk/bart/mux1.1288011600-2010-10-25-15.00.00_1288015200-2010-10-25-16.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c0163fcc-4f83-4496-b6ba-1a1c696f51ac,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287648000-2010-10-21-10.00.00_1287651600-2010-10-21-11.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c0163fcc-4f83-4496-b6ba-1a1c696f51ac,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287651600-2010-10-21-11.00.00_1287655200-2010-10-21-12.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:c0163fcc-4f83-4496-b6ba-1a1c696f51ac,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287644400-2010-10-21-09.00.00_1287648000-2010-10-21-10.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:14c8ba44-3780-4b6c-9fe0-36c23472579b,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287687600-2010-10-21-21.00.00_1287691200-2010-10-21-22.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:63844c79-d2a2-4675-9929-f8ca7bae1dd7,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080511045601_20080512045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:23b2a456-fe67-44db-972d-51fca4824030,http://bitfinder.statsbiblioteket.dk/bart/tv2d_511.250_K10-TV2-Danmark_mpeg2_20080505045601_20080506045501_encoder1-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:612236d4-d764-496f-b948-cbc8460cf2b8,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080506055601_20080507014001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:d25fdd63-9b79-4024-9bf8-460fc4e2e706,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101022045601_20101023045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:70432e21-517c-4c3b-90f7-8c3ce1cd36a0,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080504045601_20080505045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:9b323fd3-1e5a-4b42-93fb-a49ce6ba7da7,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287669600-2010-10-21-16.00.00_1287673200-2010-10-21-17.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:1729d161-f04d-4373-903b-eedf9261bcb1,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287468000-2010-10-19-08.00.00_1287471600-2010-10-19-09.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:1729d161-f04d-4373-903b-eedf9261bcb1,http://bitfinder.statsbiblioteket.dk/bart/mux2.1287464400-2010-10-19-07.00.00_1287468000-2010-10-19-08.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:3deaebb2-5f6f-42b2-b91f-5b840507d301,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287529200-2010-10-20-01.00.00_1287532800-2010-10-20-02.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:3deaebb2-5f6f-42b2-b91f-5b840507d301,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287532800-2010-10-20-02.00.00_1287536400-2010-10-20-03.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:928f3132-eb88-42fc-8c51-ba794ba33cc7,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101020045601_20101021045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:1bbf0f8e-bcba-41ed-8a8d-8fa8ecaafd5e,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287594000-2010-10-20-19.00.00_1287597600-2010-10-20-20.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:aa0ff90e-1da3-4510-961f-95ee24c6fc2d,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101021045601_20101022045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:647b6ba7-96e3-454c-9f1a-0b7341a55c72,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101019045601_20101020045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:150e9f35-36b3-4509-9dda-319ebc1ac68b,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287633600-2010-10-21-06.00.00_1287637200-2010-10-21-07.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:29874773-8358-4f7f-8923-5fdb8bc627f4,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080508045601_20080509045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:2a9e3ed7-88cc-4464-80a3-54e4ff828464,http://bitfinder.statsbiblioteket.dk/bart/tv2d_511.250_K10-TV2-Danmark_mpeg2_20080510045601_20080511045501_encoder1-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:afb6a2fd-573a-49f5-af24-8ff2c31713f7,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287910800-2010-10-24-11.00.00_1287914400-2010-10-24-12.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:8bd92495-786a-4d9e-8d57-7080a02a8fb0,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20101025045601_20101026045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:ac83cbfa-ffcb-4089-9f7a-c23c19431353,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080511045601_20080512045502_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:af829655-dc31-4473-a415-dc65520b3669,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287511200-2010-10-19-20.00.00_1287514800-2010-10-19-21.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:af829655-dc31-4473-a415-dc65520b3669,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287514800-2010-10-19-21.00.00_1287518400-2010-10-19-22.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:47f87dd3-fef9-40e7-9f5b-70230058f77f,http://bitfinder.statsbiblioteket.dk/bart/drp1_88.100_DR-P1_pcm_20080505045601_20080506045501_encoder5-2.wav
http://www.statsbiblioteket.dk/doms/shard/uuid:17d6b8af-80d1-41de-9a22-e816736752fe,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511065602_20080512030002_encoder2-1.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:17d6b8af-80d1-41de-9a22-e816736752fe,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080511080601_20080511183537_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:f645c000-dd52-4aa7-a15c-56c926796890,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287432000-2010-10-18-22.00.00_1287435600-2010-10-18-23.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:f645c000-dd52-4aa7-a15c-56c926796890,http://bitfinder.statsbiblioteket.dk/bart/mux1.1287435600-2010-10-18-23.00.00_1287439200-2010-10-19-00.00.00_dvb1-1.ts
http://www.statsbiblioteket.dk/doms/shard/uuid:b7dcd413-50a4-49de-a430-2980929acbd9,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080506055601_20080507014001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:70aae90a-78db-4a8b-8ef0-b051ab147a93,http://bitfinder.statsbiblioteket.dk/bart/dr1_196.250_K11-DR1_mpeg2_20080505055602_20080506023001_encoder2-2.mpeg
http://www.statsbiblioteket.dk/doms/shard/uuid:b78c6f40-32c1-4769-b97b-e92b393916a3,http://bitfinder.statsbiblioteket.dk/bart/kanal4_359.250_K42-Kanal4_mpeg1_20101019195601_20101019231601_encoder7-2.mpeg
